ID,ชนิด,รหัสสินค้า,"GTIN, UPC, EAN, or ISBN",ชื่อ,เผยแพร่แล้ว,เป็นรายการเด่นหรือไม่,การมองเห็นในแค็ตตาล็อก,คำอธิบายแบบย่อ,คำอธิบาย,วันเริ่มต้นลดราคา,วันสิ้นสุดการลดราคา,สถานะภาษี,กลุ่มภาษี,มีสินค้าในคลังสินค้า?,คลังสินค้า,สินค้าคงคลังเหลือน้อย,อนุญาตให้จองสินค้าหรือไม่,"จำกัดการขายแค่ 1 ชิ้นหรือไม่?","น้ำหนัก (กก.)","ยาว (เซนติเมตร)","กว้าง (เซนติเมตร)","สูง (เซนติเมตร)",เปิดให้ผู้ใช้รีวิวสินค้า?,บันทึกในการสั่งซื้อ,ราคาที่ลด,ราคาปกติ,หมวดหมู่,ป้ายกำกับ,ประเภทการจัดส่ง,ไฟล์รูปภาพ,ลิมิตจำนวนดาวน์โหลด,วันหมดอายุดาวน์โหลด,หลัก,สินค้ากลุ่ม,Up-sells,Cross-sells,"URL ภายนอก",ข้อความของปุ่ม,ตำแหน่ง,แบรนด์,"Product Swatch Type","Product Swatch Type Options","Product Brands","ชื่อคุณสมบัติ 1","ค่าคุณสมบัติ 1 ","คุณสมบัติภายนอกที่เห็นได้ 1","คุณสมบัติทั่วไป 1"
\n• เนื่องจากสินค้ารายการนี้ทางร้านจำหน่ายเป็นปริมาณมากจึงไม่สามารถทำการเทสสินค้าได้ทุกชิ้น กรณีลูกค้าซื้อไปแล้วพบปัญหากรุณาติดต่อสอบถามมาทางร้านค้า เพื่อหาวิธีแก้ไขครับ ทางร้านยินดีตอบคำถามและให้ความช่วยเหลือ",,,taxable,,1,,,0,0,1,45,45,5,0,,,,"เครื่องเสียงกลางแจ้ง > MIXING CONSOLE",,,"https://sahakhun.com/wp-content/uploads/2025/11/5B100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5BL100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5C100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5G100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5R100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5W100m.jpg, https://sahakhun.com/wp-content/uploads/2025/11/5Y100m.jpg",,,,,,,,,0,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,"ดำ, น้ำเงิน, ใส, เขียว, แดง, เหลือง, ขาว",1,0
4765,variation,949HS5B,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - ดำ",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,1,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ดำ,,0
4766,variation,949HS5BL,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - น้ำเงิน",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,2,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,น้ำเงิน,,0
4767,variation,949HS5C,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - ใส",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,3,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ใส,,0
4768,variation,949HS5G,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - เขียว",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,4,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,เขียว,,0
4769,variation,949HS5R,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - แดง",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,5,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,แดง,,0
4770,variation,949HS5Y,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - เหลือง",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,6,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,เหลือง,,0
4771,variation,949HS5W,,"ท่อหด 5.0 มิล WOER ขดละ 100 เมตร - ขาว",1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,465,,,,,,,949HS5,,,,,,7,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:7:{s:32:""a0ab41f45e09f654b4393b51d1e70832"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""891cdd19e70912647c25bfadbe82f37f"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""5346afe77c2c1ce6bd34da0f3e8e4735"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""fc18b653491657bc5b61dac76e1d02f3"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""f0de6ea23b2fd902b5b9b3443aafbc45"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,ขาว,,0
4779,variable,901BW446,,"ดอกลำโพงรถยนต์ 4 นิ้ว 2 ทาง 120W  BEST BW-446",1,0,visible,,"รายละเอียดสินค้า
\n
\n• แม่เหล็กขนาด : 8 ออนซ์
\n
\n• ตอบสนองความถี่ : 50-20000 เฮิร์ส
\n
\n• กำลังขับสูงสุด : 150 วัตต์
\n
\n• ความไว : 90 dB/1w/1m
\n
\n• อิมพีแดนซ์ : 4 โอห์ม",,,taxable,,1,,,0,0,0.5,11,11,6,0,,,,"เครื่องเสียงรถยนต์ > CAR SPEAKER",,,"https://sahakhun.com/wp-content/uploads/2025/11/BW-446-A.jpg, https://sahakhun.com/wp-content/uploads/2025/11/BW-446-R.jpg, https://sahakhun.com/wp-content/uploads/2025/11/BW-446-B.jpg",,,,,,,,,0,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,"น้ำเงิน, แดง",1,0
4780,variation,901BW446BL,,"ดอกลำโพงรถยนต์ 4 นิ้ว 2 ทาง 120W  BEST BW-446 - น้ำเงิน",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,150,,,,https://sahakhun.com/wp-content/uploads/2025/11/BW-446-B.jpg,,,901BW446,,,,,,1,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,น้ำเงิน,,0
4781,variation,901BW446R,,"ดอกลำโพงรถยนต์ 4 นิ้ว 2 ทาง 120W  BEST BW-446 - แดง",1,0,visible,,,,,taxable,parent,1,100,,0,0,,,,,0,,,150,,,,https://sahakhun.com/wp-content/uploads/2025/11/BW-446-R.jpg,,,901BW446,,,,,,2,,"a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:3:{s:12:""display_type"";s:7:""default"";s:13:""display_label"";s:7:""default"";s:12:""display_size"";s:7:""default"";}}","a:1:{s:32:""70dda5dfb8053dc6d1c492574bce9bfd"";a:2:{s:32:""e45bfefbe156a7ebd8e72fa98c56032b"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}s:32:""050f26cbbaaa03ce827c3818edf942b6"";a:4:{s:4:""type"";s:5:""color"";s:5:""color"";s:7:""#ffffff"";s:5:""image"";s:75:""https://sahakhun.com/wp-content/uploads/woocommerce-placeholder-300x300.png"";s:8:""image_id"";s:0:"""";}}}",,Color,แดง,,0
4787,simple,906STM03,,"ขาไมค์ตั้งโต๊ะ แกนตรง แขนบูม BEST STM-03",1,0,visible,,"รายละเอียดสินค้า
\n
\n• ขาไมค์ตั้งโต๊ะ แกนตรง แขนบูม
\n
\n• ความยาวแขนบูม : 35-52 ซม.
\n
\n• ความสูง : 38-52 ซม.
\n
\n• ฐานกว้าง : 16 ซม.
\n
\n• น้ำหนัก : 1.3 กก.",,,taxable,,1,,,0,0,2.2,46,18,6,0,,,550,"เครื่องเสียงกลางแจ้ง > MIXING CONSOLE",,,https://sahakhun.com/wp-content/uploads/2025/11/STM-03.jpg,,,,,,,,,0,,,,,,,,
4789,simple,901OR8BL,,"ดอกลำโพง 8 นิ้ว 800W ขอบรอนคู่ PRO PLUS OFF ROAD",1,0,visible,,"รายละเอียดสินค้า
\n
\n• ลำโพงเสียงกลางขนาด : 8""
\n
\n• กรวยกระดาษแบบ Press ขอบผ้าลอนคู่
\n
\n• แม่เหล็กขนาด : 30 ออนซ์
\n
\n• อิมพิแดนซ์ : 4 โอห์ม
\n
\n• วอยซคอยล์ขนาด : 1.5” ASV
\n
\n• ความถี่ตอบสนอง : 70-5000Hz
\n
\n• ความไว : 90db/W/M
\n
\n• กำลังขับสูงสุด : 800W",,,taxable,,1,,,0,0,1.9,23,24,10,0,,,380,"เครื่องเสียงรถยนต์ > CAR SUBWOOFER",,,"https://sahakhun.com/wp-content/uploads/2025/11/Offroad8-A.png, https://sahakhun.com/wp-content/uploads/2025/11/Offroad8-C.png, https://sahakhun.com/wp-content/uploads/2025/11/Offroad8-B.png",,,,,,,,,0,,,,,,,,
4793,simple,901X10,,"ดอกลำโพง 10 นิ้ว 2000W โครงหล่อชุบ X-10",1,0,visible,,"รายละเอียดสินค้า
\n
\n• ดอกลำโพง 10 นิ้ว แม่เหล็ก 2 ชั้น วอยส์คู่ New
\n
\n• โคร่งหล่อแบบใหม่ ชุบโครงดำ
\n
\n• แม่เหล็กใหญ่ แม่เหล็ก 2 ชั้น 156 วอยส์ขนาด 3 นิ้ว
\n
\n• โครงสูง 140 มม.
\n
\n• รองรับพาวเวอร์ตั้งแต่ 1500-2000w ได้
\n
